,question,topic,quesiton
901,,Differential_Equations,"Find the solution to the differential equation y' - y = sin(x), with initial condition y(0) = 1."
902,,Differential_Equations,Find the general solution of the differential equation: y'' + 4y' - 5y = 0
903,,Differential_Equations,"Solve the initial value problem: y' + 2y = x, y(0) = 1"
904,,Differential_Equations,"Given a differential equation dy/dx = 4x^3, find the particular solution satisfying the initial condition y(0) = 5."
905,,Differential_Equations,"Solve the differential equation: y' = 2xy, with the initial condition y(0) = 3."
906,,Differential_Equations,"Find the general solution of the differential equation: y'' + 2xy' = sin(x), y(0) = 1, y'(0) = -2."
907,,Differential_Equations,Solve the second-order differential equation: y'' + 4y' + 5y = sin(x) + e^(-x).
908,,Differential_Equations,"Find the particular solution of the differential equation: y' = 2x + 3y, given the initial condition y(1) = 2."
909,,Differential_Equations,"Given a differential equation y' + y = 5cos(x), find the solution that satisfies y(0) = 0."
910,,Differential_Equations,"Solve the initial value problem: y'' + 3y' + 2y = 0, y(0) = 1, y'(0) = -2."
911,,Differential_Equations,Find the general solution of the differential equation: y' + y = 2e^(2x) + 5x.
912,,Differential_Equations,Find the general solution to the differential equation: dy/dx = 2x + y
913,,Differential_Equations,"Solve the initial value problem: dy/dx = 3x, y(0) = 4"
914,,Differential_Equations,"Given the differential equation: dy/dx = 2x + 3y, find the particular solution that passes through the point (2,5)"
915,,Differential_Equations,Find the general solution to the differential equation: dy/dx = 2cos(x)
916,,Differential_Equations,"Solve the initial value problem: dy/dx = 3x^2, y(1) = 6"
917,,Differential_Equations,Find the general solution to the differential equation: dy/dx = 1/x(y-1)
918,,Differential_Equations,"Solve the initial value problem: dy/dx = 4xcos(y), y(0) = π/2"
919,,Differential_Equations,Find the particular solution to the differential equation: dy/dx = (y+1)^2
920,,Differential_Equations,"Solve the initial value problem: dy/dx = 2e^(x-y), y(0) = 1"
921,,Differential_Equations,Find the general solution to the differential equation: dy/dx = 2y + x^2
922,,Differential_Equations,What is the general solution of the differential equation d^2y/dx^2 + 3dy/dx + 2y = 0?
923,,Differential_Equations,Use separation of variables to solve the differential equation dy/dx = x + y.
924,,Differential_Equations,Find the particular solution of the differential equation dy/dx = 2x + e^x that satisfies y(0) = 1.
925,,Differential_Equations,"Determine the interval of validity for the solution of the initial value problem dy/dx = x^2 + 3x, y(1) = 2."
926,,Differential_Equations,Use the variation of parameters method to find the general solution of the differential equation d^2y/dx^2 - 2y = 2.
927,,Differential_Equations,Find the value of the separation constant in the solution of the differential equation dy/dx + y = ce^(-x).
928,,Differential_Equations,"Determine the steady-state solution of the differential equation dy/dt = -ky + A, where k and A are constants."
929,,Differential_Equations,Use the substitution x = e^t to transform the differential equation dy/dx + 4y = 5e^x into a separable equation.
930,,Differential_Equations,Find the eigenvalues and corresponding eigenfunctions of the differential operator d^2/dx^2 + 2d/dx + y.
931,,Differential_Equations,"Use Laplace transforms to solve the differential equation d^2y/dx^2 + 8dy/dx + 15y = sin(3x), subject to the initial conditions y(0) = 0 and dy/dx(0) = 2."
932,,Differential_Equations,Find the general solution to the differential equation d/dx (3x^2 + 2xy) = 0.
933,,Differential_Equations,"Solve the initial value problem dy/dx = x + e^y, y(0) = 2."
934,,Differential_Equations,Determine the particular solution to the differential equation dy/dx = 3x^2 - 4x + 5 if y(0) = 1.
935,,Differential_Equations,Find the steady-state solution to the differential equation dy/dt = -2y + 3t if y(0) = 5.
936,,Differential_Equations,Solve the differential equation d^2y/dx^2 + 5dy/dx + 6y = 0.
937,,Differential_Equations,"Find the solution to the initial value problem dx/dt = 2x + 4t, x(0) = 3, t > 0."
938,,Differential_Equations,Determine the steady-state solution to the differential equation dy/dt = -4y + 6t^2.
939,,Differential_Equations,Solve the differential equation d^2y/dx^2 + 2dy/dx + 3y = 0.
940,,Differential_Equations,Find the general solution to the differential equation d/dx (x^2 + y^2) = 0.
941,,Differential_Equations,Determine the particular solution to the differential equation dy/dt = -3y + 2sin(t) if y(0) = 2.
942,,Differential_Equations,Find the general solution to the differential equation:
943,,Differential_Equations,= x^2 + 3xy
944,,Differential_Equations,Use the method of variation of parameters to find the particular solution of the equation:
945,,Differential_Equations,+ 3y' + 2y = cos(3x)
946,,Differential_Equations,Verify that y = e^x is a solution of the differential equation:
947,,Differential_Equations,+ y = 0
948,,Differential_Equations,Find the general solution to the differential equation:
949,,Differential_Equations,+ 1)dy/dx = x + y
950,,Differential_Equations,Use separation of variables to find the general solution to the differential equation:
951,,Differential_Equations,= e^(2x+y)
952,,Differential_Equations,Determine the particular solution of the differential equation:
953,,Differential_Equations,"= -2x + 3, given that y(0) = 4."
954,,Differential_Equations,Solve the initial value problem:
955,,Differential_Equations,"+ 2y = sin(2x), y(0) = 1"
956,,Differential_Equations,Use the method of undetermined coefficients to find a particular solution to the following differential equation:
957,,Differential_Equations,+ 5y' + 6y = 3sin(2x)
958,,Differential_Equations,Find the solution to the differential equation:
959,,Differential_Equations,"= 1 + y^2, subject to the initial condition y(0) = 0."
960,,Differential_Equations,Use Laplace transform to solve the differential equation:
961,,Differential_Equations,"+ 2y' + y = e^t, y(0) = 0, y'(0) = 1."
962,,Differential_Equations,"Find the particular solution to the differential equation dy/dx = 3y, given that y(0) = 2."
963,,Differential_Equations,"Solve the initial value problem dy/dx = x^2 + 1, y(0) = 1."
964,,Differential_Equations,Show that x=2 is an equilibrium solution to the differential equation dy/dx = x^2 - 4x + 3.
965,,Differential_Equations,"Using the separation of variables, solve the differential equation dy/dx = (x+1)(y+2)."
966,,Differential_Equations,Find the general solution to the differential equation dy/dx = (x+2)/y.
967,,Differential_Equations,A tank is initially filled with 100 liters of saltwater. Saltwater with a concentration of 0.2 kg/L is entering the tank at a rate of 5 L/min and the mixture is well stirred and 25 L/min is being drained from the tank. Write a differential equation representing the concentration of salt in the tank at any given time.
968,,Differential_Equations,"At time t = 0, a chemical reaction begins. The amount of product produced in t minutes is modeled by the differential equation dP/dt = 20e^(0.2t). Find P(5), the amount of product produced after 5 minutes."
969,,Differential_Equations,A population of bacteria initially contains 5000 bacteria and is growing at a rate of 2000e^(-0.1t) bacteria per hour. Write a differential equation representing the growth of the bacteria population.
970,,Differential_Equations,"The motion of a swinging pendulum can be modeled by the differential equation d^2θ/dt^2 + 9.8θ = 0, where θ is the angular displacement in radians and t is time. Find the angular displacement θ when t = 5 seconds, given that θ(0) = π/2 and θ'(0) = 0."
971,,Differential_Equations,A tank initially contains 3000 liters of water with a concentration of 0.05 kg/L of salt. Saltwater with a concentration of 0.1 kg/L is entering the tank at a rate of 10 L/min and the mixture is well stirred and 20 L/min is being drained from the tank. Write a differential equation representing the concentration of salt in the tank at any given time.
972,,Differential_Equations,"Find the general solution of the differential equation y' = 2xy + x, given y(0)=2."
973,,Differential_Equations,"Solve the initial value problem y' = 5x - e^(-2x), y(0) = 3."
974,,Differential_Equations,"Determine the particular solution of the differential equation x^2 y' = x^3 + 3x - 1, given y(1)=2."
975,,Differential_Equations,Find the general solution of the differential equation xy' - y = (1+x)^2.
976,,Differential_Equations,"Solve the initial value problem 2yy' = (x+y)^2, y(1)=4."
977,,Differential_Equations,"Determine the particular solution of the differential equation y' - 2xy = 4x + e^x, given y(0)=1."
978,,Differential_Equations,"Find the general solution of the differential equation y' + 2xy= 3x, given y(0) = 0."
979,,Differential_Equations,"Solve the initial value problem y' = (x+y)^2, y(1) = -1."
980,,Differential_Equations,"Determine the particular solution of the differential equation xy' + y = 3x - x^2, given y(-1)=2."
981,,Differential_Equations,"Find the general solution of the differential equation y' - (1+x)y = 3x, given y(0) = 2."
982,,Differential_Equations,Find the solution to the differential equation $y' = 3x^2 + 2x + 1$ with the initial condition $y(0) = 2$.
983,,Differential_Equations,"Solve the initial value problem $y' = 2xy$, $y(0) = 1$."
984,,Differential_Equations,Find the particular solution to the differential equation $2x^2y'' + 3xy' + y = 0$ given that $y(1) = 2$ and $y'(1) = -1$.
985,,Differential_Equations,Determine the general solution of the differential equation $y'' + 4y' + 3y = 0$.
986,,Differential_Equations,"Given the differential equation $y' = 2xy - x^2 + 1$, find the particular solution satisfying the initial condition $y(0) = 3$."
987,,Differential_Equations,Find the solution to the differential equation $y' = \frac{1}{x^2} - \frac{y}{x}$ with the initial condition $y(1) = 0$.
988,,Differential_Equations,What is the general solution to the differential equation $y'' - 4y' + 3y = e^x$?
989,,Differential_Equations,Verify whether $y = x^2$ is a solution to the differential equation $y' = x + y$.
990,,Differential_Equations,Find the Slope Field for the differential equation $y' = \frac{y}{x} + e^{-x}$.
991,,Differential_Equations,"Given the initial condition $y(0) = 1$, find the particular solution of the differential equation $xy' - y = \cos(x)$."
992,,Differential_Equations,Find the general solution to the differential equation y' = 3x + 4.
993,,Differential_Equations,"Solve the initial value problem y' = x^2 + 1, y(0) = 2."
994,,Differential_Equations,What is the particular solution to the differential equation y' = 2y + 5 with the initial condition y(0) = 3?
995,,Differential_Equations,"Determine the interval of validity for the solution of the initial value problem y' = 2y, y(0) = 1."
996,,Differential_Equations,Find the general solution to the differential equation y' = -3y + xe^x.
997,,Differential_Equations,"Solve the initial value problem y' = 2y + sin(x), y(π) = 1."
998,,Differential_Equations,What is the solution to the differential equation y' = -7xy^2 with the initial condition y(1) = 0?
999,,Differential_Equations,"Determine the interval of validity for the solution of the initial value problem y' = x^2, y(2) = -3."
1000,,Differential_Equations,Find the general solution to the differential equation y' = 5xy + x^2 + 1.
1001,,Differential_Equations,"Solve the initial value problem y' = -2y + 6x, y(0) = 2."
1002,,Differential_Equations,What is the general form of a first-order differential equation?
1003,,Differential_Equations,Solve the differential equation dy/dx + 3y = 6x.
1004,,Differential_Equations,Find the particular solution to the differential equation dy/dx = 2x.
1005,,Differential_Equations,What is the relationship between the general solution and the particular solution of a differential equation?
1006,,Differential_Equations,Find the solutions to the differential equation d^2y/dx^2 = 2x + 5.
1007,,Differential_Equations,Determine the initial value of the differential equation dy/dx – 2x = 3 that satisfies the equation y(10) = 5.
1008,,Differential_Equations,"Solve the initial value problem d^2y/dx^2 + y = 12, y(0) = 5, y'(0) = 6."
1009,,Differential_Equations,What is the role of the arbitrary constant in the general solution of a differential equation?
1010,,Differential_Equations,Find the explicit solution to the differential equation dy/dx = y^2.
1011,,Differential_Equations,"Determine the particular solution to the differential equation d^2y/dx^2 + 2dy/dx + y = 0, y(0) = 3, y'(0) = 1."
1012,,Differential_Equations,Find the general solution of the differential equation: dy/dx = 2xy + x
1013,,Differential_Equations,"Solve the initial value problem: dy/dx = 3x^2 + 2xy, y(1) = 2"
1014,,Differential_Equations,"Determine if the differential equation (x+y)dx + (y-x)dy = 0 is exact. If not, find an integrating factor."
1015,,Differential_Equations,Find the particular solution of the differential equation: y'' + 4y' = cos(2x)
1016,,Differential_Equations,"Solve the initial value problem: y' = -2xy + 3x, y(0) = 1"
1017,,Differential_Equations,What is the meaning of boundary conditions in a differential equation?
1018,,Differential_Equations,Find the general solution of the differential equation: (x^2 + y^2)dx + xydy = 0
1019,,Differential_Equations,Use separation of variables to solve the differential equation: dy/dx = 2x/(x^2 + 1)
1020,,Differential_Equations,"Given the differential equation: dy/dx = 3x^2 - 2, find the number of singular solutions."
1021,,Differential_Equations,Find the steady state solution of the differential equation: xdy/dx + y = sin(x)
1022,,Differential_Equations,Find the general solution to the differential equation: dy/dx = 3x^2 + 3x + 2
1023,,Differential_Equations,"Solve the initial value problem: dy/dx = 2x, y(0) = 4"
1024,,Differential_Equations,Find the particular solution to the differential equation: d^2y/dx^2 + 10dy/dx + 25y = 0
1025,,Differential_Equations,"Determine the maximum and minimum values of the solution to the initial value problem: dy/dx = -x^2 + 3x + 5, y(0) = 2"
1026,,Differential_Equations,Use separation of variables to solve the differential equation: dy/dx = e^(2x)
1027,,Differential_Equations,"Find the particular solution to the initial value problem: d^3y/dx^3 + 2d^2y/dx^2 + dy/dx = x^2, y(0) = 2, y'(0) = 4, y''(0) = 6"
1028,,Differential_Equations,Solve the differential equation: dy/dx = 4x^3 + x/y
1029,,Differential_Equations,Use substitution to solve the differential equation: dy/dx = (x + y)^2
1030,,Differential_Equations,Find the general solution to the differential equation: d^2y/dx^2 + 3dy/dx + 2y = sin(x)
1031,,Differential_Equations,"Solve the initial value problem: d^2y/dx^2 + 6y = 0, y(0) = 1, y'(0) = -2"
